Date,Open,High,Low,Close,Volume,Market Cap
"Jul 16, 2017",1991.98,2058.77,1843.03,1929.82,"1,182,870,000","32,767,600,000"
"Jul 15, 2017",2230.12,2231.14,1990.41,1998.86,"993,608,000","36,681,300,000"
"Jul 14, 2017",2360.59,2363.25,2183.22,2233.34,"882,503,000","38,823,100,000"
"Jul 13, 2017",2402.70,2425.22,2340.83,2357.90,"835,770,000","39,511,000,000"
"Jul 12, 2017",2332.77,2423.71,2275.14,2398.84,"1,117,410,000","38,355,900,000"
"Jul 11, 2017",2385.89,2413.47,2296.81,2337.79,"1,329,760,000","39,224,200,000"
"Jul 10, 2017",2525.25,2537.16,2321.13,2372.56,"1,111,200,000","41,509,000,000"
"Jul 09, 2017",2572.61,2635.49,2517.59,2518.44,"527,856,000","42,283,200,000"
"Jul 08, 2017",2520.27,2571.34,2492.31,2571.34,"733,330,000","41,417,700,000"
"Jul 07, 2017",2608.59,2916.14,2498.87,2518.66,"917,412,000","42,864,200,000"
"Jul 06, 2017",2608.10,2616.72,2581.69,2608.56,"761,957,000","42,851,400,000"
"Jul 05, 2017",2602.87,2622.65,2538.55,2601.99,"941,566,000","42,760,800,000"
"Jul 04, 2017",2561.00,2631.59,2559.35,2601.64,"985,516,000","42,067,900,000"
"Jul 03, 2017",2498.56,2595.00,2480.47,2564.06,"964,112,000","41,037,200,000"
"Jul 02, 2017",2436.40,2514.28,2394.84,2506.47,"803,747,000","40,010,500,000"
"Jul 01, 2017",2492.60,2515.27,2419.23,2434.55,"779,914,000","40,928,200,000"
"Jun 30, 2017",2539.24,2559.25,2478.43,2480.84,"860,273,000","41,689,100,000"
"Jun 29, 2017",2567.56,2588.83,2510.48,2539.32,"949,979,000","42,150,300,000"
"Jun 28, 2017",2553.03,2603.98,2484.42,2574.79,"1,183,870,000","41,906,700,000"
"Jun 27, 2017",2478.45,2552.45,2332.99,2552.45,"1,489,790,000","40,677,900,000"
"Jun 26, 2017",2590.57,2615.25,2376.29,2478.45,"1,663,280,000","42,514,000,000"
"Jun 25, 2017",2607.25,2682.26,2552.12,2589.41,"1,161,100,000","42,783,800,000"
"Jun 24, 2017",2738.52,2757.94,2583.19,2608.72,"982,750,000","44,932,900,000"
"Jun 23, 2017",2707.34,2765.17,2706.37,2744.91,"961,319,000","44,415,900,000"
"Jun 22, 2017",2691.03,2723.74,2642.36,2705.41,"1,097,940,000","44,143,700,000"
"Jun 21, 2017",2709.43,2772.01,2660.40,2689.10,"1,626,580,000","44,440,800,000"
"Jun 20, 2017",2591.26,2763.45,2589.82,2721.79,"1,854,190,000","42,498,000,000"
"Jun 19, 2017",2549.03,2662.85,2549.03,2589.60,"1,446,840,000","41,800,600,000"
"Jun 18, 2017",2655.35,2662.10,2516.33,2548.29,"1,178,660,000","43,539,300,000"
"Jun 17, 2017",2514.01,2685.19,2484.96,2655.88,"1,534,510,000","41,217,200,000"
"Jun 16, 2017",2469.57,2539.92,2385.15,2518.56,"1,195,190,000","40,484,100,000"
"Jun 15, 2017",2499.58,2534.71,2212.96,2464.58,"2,026,260,000","40,971,300,000"
"Jun 14, 2017",2716.88,2786.83,2412.94,2506.37,"1,696,560,000","44,528,300,000"
"Jun 13, 2017",2680.91,2789.04,2650.38,2717.02,"1,781,200,000","43,934,100,000"
"Jun 12, 2017",2953.22,2997.26,2518.56,2659.63,"2,569,530,000","48,391,200,000"
"Jun 11, 2017",2942.41,2996.60,2840.53,2958.11,"1,752,400,000","48,208,700,000"
"Jun 10, 2017",2828.14,2950.99,2746.55,2947.71,"2,018,890,000","46,331,400,000"
"Jun 09, 2017",2807.44,2901.71,2795.62,2823.81,"1,348,950,000","45,987,100,000"
"Jun 08, 2017",2720.49,2815.30,2670.95,2805.62,"1,281,170,000","44,557,100,000"
"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16,"1,517,710,000","46,989,800,000"
"Jun 06, 2017",2690.84,2999.91,2690.84,2863.20,"2,089,610,000","44,061,000,000"
"Jun 05, 2017",2512.40,2686.81,2510.22,2686.81,"1,369,310,000","41,133,900,000"
"Jun 04, 2017",2547.79,2585.89,2452.54,2511.81,"1,355,120,000","41,708,200,000"
"Jun 03, 2017",2493.72,2581.91,2423.57,2515.35,"1,514,950,000","40,817,100,000"
"Jun 02, 2017",2404.03,2488.55,2373.32,2488.55,"1,317,030,000","39,344,600,000"
"Jun 01, 2017",2288.33,2448.39,2288.33,2407.88,"1,653,180,000","37,446,200,000"
"May 31, 2017",2187.19,2311.08,2145.57,2286.41,"1,544,830,000","35,786,700,000"
"May 30, 2017",2255.36,2301.96,2124.57,2175.47,"1,443,970,000","36,897,000,000"
"May 29, 2017",2159.43,2307.05,2107.17,2255.61,"994,625,000","35,323,500,000"
"May 28, 2017",2054.08,2267.34,2054.08,2155.80,"1,147,140,000","33,595,900,000"
"May 27, 2017",2196.27,2260.20,1855.83,2038.87,"1,700,480,000","35,917,100,000"
"May 26, 2017",2320.89,2573.79,2071.99,2202.42,"1,763,480,000","37,950,600,000"
"May 25, 2017",2446.24,2763.71,2285.30,2304.98,"2,406,700,000","39,995,400,000"
"May 24, 2017",2321.37,2523.72,2321.37,2443.64,"1,725,380,000","37,949,200,000"
"May 23, 2017",2191.56,2320.82,2178.50,2320.42,"1,378,750,000","35,822,600,000"
"May 22, 2017",2043.19,2303.90,2017.87,2173.40,"1,942,220,000","33,393,600,000"
"May 21, 2017",2067.03,2119.08,2037.50,2041.20,"1,147,860,000","33,779,400,000"
"May 20, 2017",1984.24,2084.73,1974.92,2084.73,"961,336,000","32,422,400,000"
"May 19, 2017",1897.37,2004.52,1890.25,1987.71,"1,157,290,000","30,999,000,000"
"May 18, 2017",1818.70,1904.48,1807.12,1888.65,"894,321,000","29,710,500,000"
"May 17, 2017",1726.73,1864.05,1661.91,1839.09,"1,064,730,000","28,204,800,000"
"May 16, 2017",1741.70,1785.94,1686.54,1734.45,"959,045,000","28,446,300,000"
"May 15, 2017",1808.44,1812.80,1708.54,1738.43,"731,529,000","29,532,600,000"
"May 14, 2017",1800.86,1831.42,1776.62,1808.91,"437,196,000","29,405,100,000"
"May 13, 2017",1723.12,1812.99,1651.08,1804.91,"579,635,000","28,132,300,000"
"May 12, 2017",1845.76,1856.15,1694.01,1724.24,"740,984,000","30,131,100,000"
"May 11, 2017",1780.37,1873.93,1755.35,1848.57,"799,490,000","29,060,600,000"
"May 10, 2017",1756.52,1788.44,1719.10,1787.13,"915,723,000","28,668,100,000"
"May 09, 2017",1723.89,1833.49,1716.30,1755.36,"1,167,920,000","28,132,200,000"
"May 08, 2017",1596.92,1723.35,1596.92,1723.35,"1,340,320,000","26,056,500,000"
"May 07, 2017",1579.47,1596.72,1559.76,1596.71,"1,080,030,000","25,768,500,000"
"May 06, 2017",1556.81,1578.80,1542.50,1578.80,"582,530,000","25,395,600,000"
"May 05, 2017",1540.87,1618.03,1530.31,1555.45,"946,036,000","25,133,100,000"
"May 04, 2017",1490.72,1608.91,1490.72,1537.67,"933,549,000","24,311,900,000"
"May 03, 2017",1453.78,1492.77,1447.49,1490.09,"583,796,000","23,707,100,000"
"May 02, 2017",1421.03,1473.90,1415.69,1452.82,"477,338,000","23,170,200,000"
"May 01, 2017",1348.30,1434.32,1348.30,1421.60,"713,624,000","21,981,800,000"
"Apr 30, 2017",1321.87,1347.91,1314.92,1347.89,"413,115,000","21,548,400,000"
"Apr 29, 2017",1317.84,1327.20,1315.21,1321.79,"422,706,000","21,479,800,000"
"Apr 28, 2017",1317.74,1331.28,1292.37,1316.48,"527,489,000","21,476,000,000"
"Apr 27, 2017",1281.88,1319.70,1281.30,1317.73,"449,197,000","20,889,200,000"
"Apr 26, 2017",1265.99,1294.83,1265.93,1281.08,"329,631,000","20,627,900,000"
"Apr 25, 2017",1250.45,1267.58,1249.97,1265.49,"242,556,000","20,372,300,000"
"Apr 24, 2017",1209.63,1250.94,1209.63,1250.15,"235,806,000","19,705,400,000"
"Apr 23, 2017",1231.92,1232.20,1203.94,1207.21,"258,951,000","20,066,200,000"
"Apr 22, 2017",1222.71,1235.56,1208.47,1231.71,"249,320,000","19,913,900,000"
"Apr 21, 2017",1229.42,1235.94,1215.56,1222.05,"272,167,000","20,020,700,000"
"Apr 20, 2017",1211.08,1240.79,1208.41,1229.08,"315,108,000","19,719,900,000"
"Apr 19, 2017",1212.13,1215.51,1205.08,1210.29,"288,061,000","19,734,800,000"
"Apr 18, 2017",1193.77,1217.57,1193.77,1211.67,"270,524,000","19,433,800,000"
"Apr 17, 2017",1183.25,1194.90,1172.65,1193.91,"253,206,000","19,260,500,000"
"Apr 16, 2017",1172.61,1187.22,1172.61,1182.94,"183,231,000","19,085,100,000"
"Apr 15, 2017",1167.30,1188.00,1164.96,1172.52,"203,559,000","18,996,500,000"
"Apr 14, 2017",1170.33,1190.80,1159.79,1167.54,"254,827,000","19,043,800,000"
"Apr 13, 2017",1201.02,1205.89,1156.44,1169.28,"351,969,000","19,541,300,000"
"Apr 12, 2017",1204.81,1207.14,1196.76,1200.37,"288,702,000","19,600,800,000"
"Apr 11, 2017",1187.46,1208.07,1187.46,1205.01,"216,182,000","19,316,000,000"
"Apr 10, 2017",1187.30,1190.34,1179.04,1187.13,"215,883,000","19,311,200,000"
"Apr 09, 2017",1176.57,1197.21,1171.86,1187.87,"242,343,000","19,134,400,000"
"Apr 08, 2017",1172.65,1184.98,1162.58,1175.95,"209,312,000","19,068,600,000"
"Apr 07, 2017",1178.94,1186.58,1163.39,1176.90,"317,022,000","19,168,500,000"
"Apr 06, 2017",1125.81,1188.37,1125.81,1182.68,"511,222,000","18,302,600,000"
"Apr 05, 2017",1134.14,1135.09,1113.63,1124.78,"414,784,000","18,435,700,000"
"Apr 04, 2017",1145.52,1156.44,1120.52,1133.25,"436,310,000","18,619,000,000"
"Apr 03, 2017",1102.95,1151.74,1102.95,1143.81,"580,444,000","17,924,600,000"
"Apr 02, 2017",1080.61,1107.59,1075.45,1102.17,"514,187,000","17,559,400,000"
"Apr 01, 2017",1071.71,1091.72,1061.09,1080.50,"289,634,000","17,413,000,000"
"Mar 31, 2017",1026.64,1074.92,1026.64,1071.79,"447,287,000","16,679,000,000"
"Mar 30, 2017",1042.21,1049.29,1020.04,1026.43,"352,969,000","16,929,800,000"
"Mar 29, 2017",1046.08,1055.13,1015.88,1039.97,"298,458,000","16,990,900,000"
"Mar 28, 2017",1044.58,1064.65,1027.73,1047.15,"326,332,000","16,964,500,000"
"Mar 27, 2017",972.05,1046.40,971.98,1045.77,"372,535,000","15,785,000,000"
"Mar 26, 2017",974.01,1007.96,954.19,966.73,"303,668,000","15,814,800,000"
"Mar 25, 2017",936.54,975.76,903.71,972.78,"435,803,000","15,204,800,000"
"Mar 24, 2017",1038.45,1040.47,934.36,937.52,"491,038,000","16,857,000,000"
"Mar 23, 2017",1050.05,1058.01,1028.93,1038.59,"248,540,000","17,043,400,000"
"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14,"380,841,000","18,187,100,000"
"Mar 21, 2017",1055.36,1122.43,1055.36,1120.54,"337,391,000","17,125,600,000"
"Mar 20, 2017",1037.24,1063.03,1036.68,1054.23,"286,530,000","16,829,800,000"
"Mar 19, 2017",976.73,1069.91,976.73,1036.74,"406,648,000","15,846,000,000"
"Mar 18, 2017",1099.69,1114.07,957.65,973.82,"621,302,000","17,838,700,000"
"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23,"706,599,000","19,141,800,000"
"Mar 16, 2017",1251.33,1257.98,1152.44,1187.81,"638,568,000","20,293,700,000"
"Mar 15, 2017",1240.16,1251.61,1239.75,1249.61,"297,805,000","20,110,400,000"
"Mar 14, 2017",1232.16,1244.81,1220.72,1240.00,"245,306,000","19,978,200,000"
"Mar 13, 2017",1221.78,1237.37,1217.03,1231.92,"380,277,000","19,807,700,000"
"Mar 12, 2017",1176.62,1226.98,1175.36,1221.38,"227,176,000","19,073,300,000"
"Mar 11, 2017",1116.32,1193.83,1116.32,1175.83,"283,320,000","18,093,700,000"
"Mar 10, 2017",1189.36,1270.47,1077.25,1116.72,"563,796,000","19,275,300,000"
"Mar 09, 2017",1150.35,1197.46,1141.23,1188.49,"212,283,000","18,640,900,000"
"Mar 08, 2017",1223.23,1232.16,1148.08,1150.00,"332,603,000","19,819,800,000"
"Mar 07, 2017",1273.21,1275.55,1204.80,1223.54,"291,256,000","20,627,100,000"
"Mar 06, 2017",1267.47,1276.00,1264.60,1272.83,"153,657,000","20,531,900,000"
"Mar 05, 2017",1254.29,1267.29,1238.06,1267.12,"134,127,000","20,316,000,000"
"Mar 04, 2017",1277.43,1279.40,1230.51,1255.15,"183,270,000","20,688,800,000"
"Mar 03, 2017",1250.71,1280.31,1250.71,1274.99,"315,739,000","20,253,700,000"
"Mar 02, 2017",1224.68,1262.13,1215.62,1251.01,"368,275,000","19,829,800,000"
"Mar 01, 2017",1180.04,1222.50,1179.69,1222.50,"229,057,000","19,104,800,000"
"Feb 28, 2017",1180.72,1193.25,1171.82,1179.97,"184,956,000","19,113,600,000"
"Feb 27, 2017",1163.78,1181.98,1163.38,1179.97,"131,570,000","18,837,300,000"
"Feb 26, 2017",1144.27,1167.47,1130.20,1165.20,"116,486,000","18,518,900,000"
"Feb 25, 2017",1170.41,1174.85,1124.59,1143.84,"139,961,000","18,939,500,000"
"Feb 24, 2017",1172.71,1200.39,1131.96,1173.68,"330,759,000","18,974,400,000"
"Feb 23, 2017",1117.27,1176.62,1116.96,1166.72,"189,454,000","18,075,200,000"
"Feb 22, 2017",1114.80,1125.39,1100.55,1117.44,"136,100,000","18,033,400,000"
"Feb 21, 2017",1079.28,1117.25,1076.93,1115.30,"186,869,000","17,456,900,000"
"Feb 20, 2017",1048.69,1080.49,1041.69,1079.98,"109,478,000","16,960,200,000"
"Feb 19, 2017",1054.76,1056.81,1043.46,1047.87,"77,423,300","17,056,600,000"
"Feb 18, 2017",1049.21,1061.10,1046.96,1054.42,"99,073,500","16,964,800,000"
"Feb 17, 2017",1026.12,1053.17,1025.64,1046.21,"136,474,000","16,589,600,000"
"Feb 16, 2017",1007.65,1033.37,1007.65,1027.44,"122,277,000","16,289,100,000"
"Feb 15, 2017",1006.21,1008.84,1001.58,1007.48,"89,759,400","16,264,100,000"
"Feb 14, 2017",991.74,1011.51,986.47,1004.55,"137,946,000","16,028,000,000"
"Feb 13, 2017",998.88,1002.10,976.00,990.64,"100,607,000","16,141,500,000"
"Feb 12, 2017",1003.52,1004.76,996.92,999.18,"67,530,000","16,214,700,000"
"Feb 11, 2017",988.90,1009.29,982.83,1004.45,"102,261,000","15,976,700,000"
"Feb 10, 2017",995.63,998.90,946.69,988.67,"190,452,000","16,083,600,000"
"Feb 09, 2017",1064.70,1088.99,953.34,994.38,"407,220,000","17,197,100,000"
"Feb 08, 2017",1062.32,1078.97,1037.49,1063.07,"201,855,000","17,156,700,000"
"Feb 07, 2017",1040.14,1061.93,1040.14,1061.35,"146,007,000","16,796,600,000"
"Feb 06, 2017",1028.40,1044.64,1028.16,1038.15,"111,762,000","16,605,400,000"
"Feb 05, 2017",1043.52,1043.63,1022.37,1027.34,"114,208,000","16,847,400,000"
"Feb 04, 2017",1031.33,1045.90,1015.16,1042.90,"155,064,000","16,648,800,000"
"Feb 03, 2017",1011.46,1033.87,1008.79,1029.91,"201,278,000","16,326,100,000"
"Feb 02, 2017",990.00,1013.52,983.22,1011.80,"145,821,000","15,977,800,000"
"Feb 01, 2017",970.94,989.11,970.74,989.02,"150,110,000","15,667,900,000"
"Jan 31, 2017",920.96,972.02,920.96,970.40,"164,582,000","14,859,700,000"
"Jan 30, 2017",920.15,923.05,919.47,920.38,"78,227,300","14,844,900,000"
"Jan 29, 2017",922.07,923.42,919.15,919.50,"60,851,700","14,874,000,000"
"Jan 28, 2017",919.81,923.91,919.81,921.59,"68,979,600","14,835,800,000"
"Jan 27, 2017",918.36,923.22,915.85,919.75,"125,594,000","14,810,400,000"
"Jan 26, 2017",902.39,919.33,902.22,917.59,"131,958,000","14,551,200,000"
"Jan 25, 2017",891.92,903.25,891.69,901.54,"120,831,000","14,380,700,000"
"Jan 24, 2017",910.68,924.14,892.29,892.69,"111,349,000","14,681,400,000"
"Jan 23, 2017",925.50,928.27,916.74,921.01,"73,588,600","14,918,800,000"
"Jan 22, 2017",922.21,937.52,897.56,924.67,"116,573,000","14,863,600,000"
"Jan 21, 2017",895.55,927.37,895.53,921.79,"111,158,000","14,432,000,000"
"Jan 20, 2017",898.17,899.40,887.01,895.03,"86,728,400","14,472,100,000"
"Jan 19, 2017",888.34,904.61,884.34,899.07,"105,625,000","14,311,700,000"
"Jan 18, 2017",909.37,917.50,858.30,886.62,"225,677,000","14,648,900,000"
"Jan 17, 2017",830.95,910.56,830.80,907.94,"155,095,000","13,383,900,000"
"Jan 16, 2017",821.78,834.53,820.27,831.53,"82,755,200","13,234,600,000"
"Jan 15, 2017",818.14,823.31,812.87,821.80,"71,013,600","13,174,300,000"
"Jan 14, 2017",825.14,835.09,812.46,818.41,"93,063,300","13,285,200,000"
"Jan 13, 2017",803.74,829.00,780.00,823.98,"168,968,000","12,939,100,000"
"Jan 12, 2017",775.18,826.25,755.76,804.83,"222,326,000","12,477,600,000"
"Jan 11, 2017",908.12,919.45,762.76,777.76,"310,929,000","14,615,700,000"
"Jan 10, 2017",902.44,914.87,901.06,907.68,"115,808,000","14,522,600,000"
"Jan 09, 2017",913.24,913.69,879.81,902.83,"141,877,000","14,694,900,000"
"Jan 08, 2017",908.17,942.72,887.25,911.20,"158,715,000","14,611,400,000"
"Jan 07, 2017",903.49,908.59,823.56,908.59,"279,550,000","14,534,400,000"
"Jan 06, 2017",1014.24,1046.81,883.94,902.20,"351,876,000","16,314,100,000"
"Jan 05, 2017",1156.73,1191.10,910.42,1013.38,"510,199,000","18,604,000,000"
"Jan 04, 2017",1044.40,1159.42,1044.40,1154.73,"344,946,000","16,795,400,000"
"Jan 03, 2017",1021.60,1044.08,1021.60,1043.84,"185,168,000","16,426,600,000"
"Jan 02, 2017",998.62,1031.39,996.70,1021.75,"222,185,000","16,055,100,000"
